7.4064 	WARNING 	User requested fullscreen with size [2048 1152], but screen is actually [1920, 1080]. Using actual size
76.9982 	EXP 	New trial (rep=0, index=25): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_025.png'), ('pc_file_name', 'stimuli\\block_01_trial_025.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 0)])
77.0201 	EXP 	iTrial: autoDraw = False
77.0201 	EXP 	tTrial: autoDraw = False
77.0201 	EXP 	pTrial: autoDraw = False
77.0201 	EXP 	iTrial: size = array([0.9, 0.9])
77.0201 	EXP 	iTrial: image = 'stimuli/block_01_trial_025.png'
77.0201 	EXP 	pTrial: autoDraw = True
77.4104 	EXP 	pTrial: autoDraw = False
77.4278 	EXP 	iTrial: autoDraw = True
77.4278 	EXP 	tTrial: autoDraw = True
77.9927 	EXP 	New trial (rep=0, index=26): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_027.png'), ('pc_file_name', 'stimuli\\block_01_trial_027.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 7)])
78.0170 	EXP 	iTrial: autoDraw = False
78.0170 	EXP 	tTrial: autoDraw = False
78.0170 	EXP 	pTrial: autoDraw = False
78.0170 	EXP 	iTrial: size = array([0.9, 0.9])
78.0170 	EXP 	iTrial: image = 'stimuli/block_01_trial_027.png'
78.0170 	EXP 	pTrial: autoDraw = True
78.4148 	EXP 	iTrial: autoDraw = True
78.4148 	EXP 	tTrial: autoDraw = True
78.4148 	EXP 	pTrial: autoDraw = False
78.9950 	EXP 	tTrial: autoDraw = False
79.2870 	EXP 	New trial (rep=0, index=27): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_006.png'), ('pc_file_name', 'stimuli\\block_01_trial_006.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 6)])
79.3149 	EXP 	iTrial: autoDraw = False
79.3149 	EXP 	iTrial: autoDraw = False
79.3149 	EXP 	tTrial: autoDraw = False
79.3149 	EXP 	pTrial: autoDraw = False
79.3149 	EXP 	iTrial: size = array([0.9, 0.9])
79.3149 	EXP 	iTrial: image = 'stimuli/block_01_trial_006.png'
79.3149 	EXP 	pTrial: autoDraw = True
79.6964 	EXP 	pTrial: autoDraw = False
79.7131 	EXP 	iTrial: autoDraw = True
79.7131 	EXP 	tTrial: autoDraw = True
80.3194 	EXP 	tTrial: autoDraw = False
80.3863 	EXP 	New trial (rep=0, index=28): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_014.png'), ('pc_file_name', 'stimuli\\block_01_trial_014.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 8)])
80.4069 	EXP 	iTrial: autoDraw = False
80.4069 	EXP 	tTrial: autoDraw = False
80.4069 	EXP 	pTrial: autoDraw = False
80.4069 	EXP 	iTrial: size = array([0.9, 0.9])
80.4069 	EXP 	iTrial: image = 'stimuli/block_01_trial_014.png'
80.4069 	EXP 	pTrial: autoDraw = True
80.4706 	EXP 	New trial (rep=0, index=29): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_023.png'), ('pc_file_name', 'stimuli\\block_01_trial_023.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 1)])
80.4971 	EXP 	iTrial: autoDraw = False
80.4971 	EXP 	tTrial: autoDraw = False
80.4971 	EXP 	pTrial: autoDraw = False
80.4971 	EXP 	iTrial: size = array([0.9, 0.9])
80.4971 	EXP 	iTrial: image = 'stimuli/block_01_trial_023.png'
80.4971 	EXP 	pTrial: autoDraw = True
80.8816 	EXP 	pTrial: autoDraw = False
80.9295 	EXP 	iTrial: autoDraw = True
80.9295 	EXP 	tTrial: autoDraw = True
81.4812 	EXP 	tTrial: autoDraw = False
81.7233 	EXP 	New trial (rep=0, index=30): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_005.png'), ('pc_file_name', 'stimuli\\block_01_trial_005.png'), ('distract_condition', 1), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 2)])
81.7527 	EXP 	iTrial: autoDraw = False
81.7527 	EXP 	tTrial: autoDraw = False
81.7527 	EXP 	pTrial: autoDraw = False
81.7527 	EXP 	iTrial: size = array([0.9, 0.9])
81.7527 	EXP 	iTrial: image = 'stimuli/block_01_trial_005.png'
81.7527 	EXP 	pTrial: autoDraw = True
82.1319 	EXP 	pTrial: autoDraw = False
82.1519 	EXP 	iTrial: autoDraw = True
82.1519 	EXP 	tTrial: autoDraw = True
82.7325 	EXP 	tTrial: autoDraw = False
82.9231 	EXP 	New trial (rep=0, index=31): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_004.png'), ('pc_file_name', 'stimuli\\block_01_trial_004.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 6)])
82.9469 	EXP 	iTrial: autoDraw = False
82.9469 	EXP 	tTrial: autoDraw = False
82.9469 	EXP 	pTrial: autoDraw = False
82.9469 	EXP 	iTrial: size = array([0.9, 0.9])
82.9469 	EXP 	iTrial: image = 'stimuli/block_01_trial_004.png'
82.9469 	EXP 	pTrial: autoDraw = True
83.3348 	EXP 	pTrial: autoDraw = False
83.3499 	EXP 	iTrial: autoDraw = True
83.3499 	EXP 	tTrial: autoDraw = True
83.8735 	EXP 	New trial (rep=0, index=32): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_011.png'), ('pc_file_name', 'stimuli\\block_01_trial_011.png'), ('distract_condition', 0), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 2)])
83.8999 	EXP 	iTrial: autoDraw = False
83.8999 	EXP 	tTrial: autoDraw = False
83.8999 	EXP 	pTrial: autoDraw = False
83.8999 	EXP 	iTrial: size = array([0.9, 0.9])
83.8999 	EXP 	iTrial: image = 'stimuli/block_01_trial_011.png'
83.8999 	EXP 	pTrial: autoDraw = True
84.2870 	EXP 	pTrial: autoDraw = False
84.3052 	EXP 	iTrial: autoDraw = True
84.3052 	EXP 	tTrial: autoDraw = True
84.8852 	EXP 	tTrial: autoDraw = False
85.1850 	EXP 	iTrial: autoDraw = False
85.4972 	EXP 	New trial (rep=0, index=33): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_024.png'), ('pc_file_name', 'stimuli\\block_01_trial_024.png'), ('distract_condition', 1), ('target_color_condition', [255, 0, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [0, 255, 0]), ('cue_condition', -1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 4)])
85.5297 	EXP 	iTrial: autoDraw = False
85.5297 	EXP 	tTrial: autoDraw = False
85.5297 	EXP 	pTrial: autoDraw = False
85.5297 	EXP 	iTrial: size = array([0.9, 0.9])
85.5297 	EXP 	iTrial: image = 'stimuli/block_01_trial_024.png'
85.5297 	EXP 	pTrial: autoDraw = True
85.9411 	EXP 	pTrial: autoDraw = False
85.9511 	EXP 	iTrial: autoDraw = True
85.9511 	EXP 	tTrial: autoDraw = True
86.4273 	EXP 	New trial (rep=0, index=34): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_015.png'), ('pc_file_name', 'stimuli\\block_01_trial_015.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 6)])
86.4919 	EXP 	iTrial: autoDraw = False
86.4919 	EXP 	tTrial: autoDraw = False
86.4919 	EXP 	pTrial: autoDraw = False
86.4919 	EXP 	iTrial: size = array([0.9, 0.9])
86.4919 	EXP 	iTrial: image = 'stimuli/block_01_trial_015.png'
86.4919 	EXP 	pTrial: autoDraw = True
86.8758 	EXP 	iTrial: autoDraw = True
86.8758 	EXP 	tTrial: autoDraw = True
86.8758 	EXP 	pTrial: autoDraw = False
87.4310 	EXP 	New trial (rep=0, index=35): OrderedDict([('linux_file_name', 'stimuli/block_01_trial_033.png'), ('pc_file_name', 'stimuli\\block_01_trial_033.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', -1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 2)])
87.4721 	EXP 	tTrial: autoDraw = False
87.4721 	EXP 	iTrial: autoDraw = False
87.4721 	EXP 	tTrial: autoDraw = False
87.4721 	EXP 	pTrial: autoDraw = False
87.4721 	EXP 	iTrial: size = array([0.9, 0.9])
87.4721 	EXP 	iTrial: image = 'stimuli/block_01_trial_033.png'
87.4721 	EXP 	pTrial: autoDraw = True
87.8422 	EXP 	pTrial: autoDraw = False
87.8563 	EXP 	iTrial: autoDraw = True
87.8563 	EXP 	tTrial: autoDraw = True
88.4392 	EXP 	tTrial: autoDraw = False
88.6974 	EXP 	iTrial: autoDraw = False
88.6974 	EXP 	tTrial: autoDraw = False
88.6974 	EXP 	pTrial: autoDraw = False
88.6974 	EXP 	tPause: text = 'Take a break as you needed. Press the space key when you are ready to resume\n Number of blocks completed: 1\n Number of blocks remaining:  2'
88.6974 	EXP 	tPause: autoDraw = True
98.1754 	DATA 	Mouse: Left button down, pos=(634,607)
98.2590 	DATA 	Mouse:  Left button up, pos=(634,607)
98.6904 	DATA 	Keypress: escape
98.8373 	EXP 	window1: mouseVisible = True
